# generated with run 3532
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
324 	 10.7293 	 17.7293 	 0.432421 	 -0.356139
325 	 11.0257 	 18.0257 	 0.289375 	 -0.158347
326 	 11.2134 	 18.2134 	 0.41428 	 -0.318036
327 	 11.4947 	 18.4947 	 0.339123 	 -0.126433
328 	 11.1936 	 18.1936 	 0.315358 	 -0.141117
329 	 11.13 	 18.13 	 0.276428 	 -0.153931
330 	 11.407 	 18.407 	 0.413371 	 -0.277432
331 	 11.5476 	 18.5476 	 0.303571 	 -0.226086
332 	 11.2977 	 18.2977 	 0.292317 	 -0.18698
333 	 11.0447 	 18.0447 	 0.475544 	 -0.462298
334 	 11.0099 	 18.0099 	 0.379401 	 -0.255238
335 	 10.655 	 17.655 	 0.393158 	 -0.219548
336 	 11.075 	 18.075 	 0.316508 	 -0.117867
337 	 11.0666 	 18.0666 	 0.357178 	 -0.223588
338 	 11.4262 	 18.4262 	 0.326913 	 -0.189007
339 	 10.8526 	 17.8526 	 0.355753 	 -0.281107
340 	 10.987 	 17.987 	 0.420357 	 -0.311758
341 	 10.8728 	 17.8728 	 0.402222 	 -0.168006
342 	 10.9275 	 17.9275 	 0.376 	 -0.216505
343 	 11.1856 	 18.1856 	 0.263065 	 -0.176755
344 	 11.616 	 18.616 	 0.378035 	 -0.256973
345 	 11.6256 	 18.6256 	 0.357961 	 -0.237795
346 	 11.1021 	 18.1021 	 0.334384 	 -0.183231
347 	 11.7846 	 18.7846 	 0.368815 	 -0.216022
348 	 11.1723 	 18.1723 	 0.302234 	 -0.220798
349 	 11.0179 	 18.0179 	 0.351912 	 -0.266879
350 	 10.9569 	 17.9569 	 0.371057 	 -0.255152
351 	 11.2045 	 18.2045 	 0.373942 	 -0.217997
352 	 11.8138 	 18.8138 	 0.405838 	 -0.192261
353 	 11.7183 	 18.7183 	 0.331764 	 -0.259868
354 	 12.1321 	 19.1321 	 0.366994 	 -0.259223
355 	 11.5961 	 18.5961 	 0.307324 	 -0.217268
356 	 11.836 	 18.836 	 0.3736 	 -0.243774
357 	 11.8692 	 18.8692 	 0.4084 	 -0.350788
358 	 11.8822 	 18.8822 	 0.297631 	 -0.205466
359 	 12.3012 	 19.3012 	 0.324017 	 -0.216477
360 	 10.6247 	 17.6247 	 0.339911 	 -0.158322
361 	 10.8267 	 17.8267 	 0.292019 	 -0.138113
362 	 10.6112 	 17.6112 	 0.418507 	 -0.327874
363 	 10.686 	 17.686 	 0.358682 	 -0.178181
364 	 10.6833 	 17.6833 	 0.356563 	 -0.0886821
365 	 10.5281 	 17.5281 	 0.402703 	 -0.254396
366 	 10.356 	 17.356 	 0.39716 	 -0.279067
367 	 10.9054 	 17.9054 	 0.330397 	 -0.234639
368 	 10.8377 	 17.8377 	 0.787797 	 -0.537461
369 	 11.0546 	 18.0546 	 0.60744 	 -0.328296
370 	 10.9634 	 17.9634 	 0.343993 	 0.194092
371 	 10.4996 	 17.4996 	 0.342384 	 -0.258247
372 	 11.0362 	 18.0362 	 1.00319 	 -0.561159
373 	 10.8528 	 17.8528 	 0.462653 	 -0.108309
374 	 10.7558 	 17.7558 	 1.0635 	 -0.893014
375 	 11.0741 	 18.0741 	 0.408144 	 -0.0304343
376 	 10.5756 	 17.5756 	 0.420533 	 -0.40821
377 	 10.2838 	 17.2838 	 0.34393 	 -0.250656
378 	 10.4815 	 17.4815 	 0.59651 	 -0.626177
379 	 10.3639 	 17.3639 	 0.636344 	 -0.471971
380 	 10.9411 	 17.9411 	 0.328982 	 -0.290867
381 	 10.6574 	 17.6574 	 0.287966 	 -0.102247
382 	 10.6528 	 17.6528 	 0.66897 	 -0.793049
383 	 11.0208 	 18.0208 	 0.322319 	 -0.0138302
384 	 11.4984 	 18.4984 	 0.348547 	 -0.122238
385 	 11.354 	 18.354 	 0.326292 	 -0.179108
386 	 11.2868 	 18.2868 	 0.301763 	 -0.102817
387 	 11.2089 	 18.2089 	 0.256539 	 0.000384882
388 	 11.1605 	 18.1605 	 0.398457 	 -0.184257
389 	 11.439 	 18.439 	 0.549341 	 -0.537236
390 	 11.1428 	 18.1428 	 0.225531 	 0.0231984
391 	 11.3031 	 18.3031 	 0.443845 	 -0.367023
392 	 11.0522 	 18.0522 	 0.338987 	 -0.27893
393 	 11.494 	 18.494 	 0.371065 	 -0.197592
394 	 11.1682 	 18.1682 	 0.384385 	 -0.189368
395 	 10.9882 	 17.9882 	 0.255877 	 -0.172951
396 	 11.239 	 18.239 	 0.276707 	 -0.261572
397 	 11.4068 	 18.4068 	 0.295758 	 -0.182864
398 	 11.4352 	 18.4352 	 0.353796 	 -0.209883
399 	 11.0904 	 18.0904 	 0.385972 	 -0.271082
400 	 11.5798 	 18.5798 	 0.355065 	 -0.1944
401 	 12.0328 	 19.0328 	 0.266979 	 -0.199106
402 	 11.691 	 18.691 	 0.33734 	 -0.350399
403 	 11.5333 	 18.5333 	 0.36022 	 -0.309746
404 	 11.668 	 18.668 	 0.335805 	 -0.160591
405 	 11.8667 	 18.8667 	 0.355045 	 -0.187492
406 	 11.8196 	 18.8196 	 0.459322 	 -0.305744
407 	 12.0586 	 19.0586 	 0.340313 	 -0.240633
408 	 10.4866 	 17.4866 	 0.33908 	 -0.125949
409 	 10.2233 	 17.2233 	 0.313192 	 -0.132791
410 	 10.374 	 17.374 	 0.390205 	 -0.222088
411 	 10.3924 	 17.3924 	 0.350877 	 -0.199595
412 	 10.5605 	 17.5605 	 0.317161 	 -0.240919
413 	 10.6846 	 17.6846 	 0.286629 	 -0.22132
414 	 10.3649 	 17.3649 	 0.35705 	 -0.305329
415 	 10.6373 	 17.6373 	 0.39349 	 -0.291838
416 	 9.99707 	 16.9971 	 0.360508 	 -0.174114
417 	 10.3475 	 17.3475 	 0.324615 	 -0.098908
418 	 9.99666 	 16.9967 	 0.328149 	 -0.208236
419 	 9.75681 	 16.7568 	 0.418469 	 -0.233595
420 	 9.98956 	 16.9896 	 0.336324 	 -0.0954012
421 	 10.0502 	 17.0502 	 0.332182 	 -0.239679
422 	 10.0345 	 17.0345 	 0.442416 	 -0.355183
423 	 10.1793 	 17.1793 	 0.345881 	 -0.184003
424 	 10.1544 	 17.1544 	 0.351813 	 -0.213742
425 	 10.1938 	 17.1938 	 0.369965 	 -0.164309
426 	 10.5874 	 17.5874 	 0.336857 	 -0.209219
427 	 9.97375 	 16.9737 	 0.347815 	 -0.264308
428 	 10.2933 	 17.2933 	 0.413144 	 -0.305503
429 	 10.0472 	 17.0472 	 0.351566 	 -0.260159
430 	 10.3051 	 17.3051 	 0.391939 	 -0.250411
431 	 10.1696 	 17.1696 	 0.340454 	 -0.206424
432 	 9.54243 	 16.5424 	 0.400357 	 -0.245992
433 	 9.98178 	 16.9818 	 0.356336 	 -0.240026
434 	 10.0794 	 17.0794 	 0.328702 	 -0.188022
435 	 10.1793 	 17.1793 	 0.397857 	 -0.249973
