-0.0171983 9.9389 -2297.21 104971 0 -2.12822 131.15 -1048.44 3382.32 1.49234 20.8261 79.0047 -503.531 
-0.0318853 16.8296 -3017.07 133956 0 -2.20192 140.475 -1173.92 3939.78 1.53839 22.241 82.8861 -573.83 
-0.0224766 13.4876 -2017.07 98176.8 0 -1.95659 128.073 -1012.95 3272.46 1.50148 22.0895 82.5914 -561.705 
-0.0156703 9.27308 -1820.82 79725.8 0 -2.18203 129.73 -870.85 1879.56 1.78297 20.3543 71.1592 -493.562 
-0.0250101 13.3263 -2195.22 94676.7 0 -2.1036 128.098 -886.7 2143.79 1.59122 21.9348 80.8523 -561.727 
-0.0238114 11.7601 -1515.06 72636 0 -1.89451 120.466 -869.123 2410.73 1.40378 21.8049 84.657 -545.355 
-0.0161845 10.4866 -1945.65 93009 0 -2.10474 132.818 -1045.03 3219.94 1.42273 22.5086 86.3713 -580.945 
-0.0133705 8.25672 -1269.41 62513.5 0 -1.98525 122.154 -822.266 1898.52 1.5798 21.117 78.5309 -520.071 
-0.018361 9.84215 -1460.67 71595.3 0 -2.01581 127.586 -981.588 2963.76 1.37853 22.1578 87.3653 -564.323 
-0.0205546 11.6651 -2161.78 98910.9 0 -2.12566 133.066 -1056.2 3266.97 1.469 21.2302 82.1699 -521.774 
-0.0135803 7.72437 -1311.73 68550.9 0 -2.07214 132.453 -1105.65 3745.44 1.31016 22.1504 88.8021 -561.476 
-0.0179073 9.45655 -1508.36 69815.4 0 -1.95108 120.403 -874.323 2393.95 1.27415 21.7181 87.06 -535.188 
-0.0126054 7.60015 -1358.9 70227.9 0 -2.05976 130.436 -1044.71 3323.55 1.21678 23.1965 94.4824 -607.606 
-0.0183762 10.3689 -1784.6 82532.6 0 -2.09939 129.858 -956.57 2534.22 1.40726 21.9261 86.4945 -555.946 
-0.0154711 8.91399 -1508.98 74193.1 0 -2.11185 133.229 -1067.09 3358.61 1.33051 22.7716 89.6585 -589.701 
-0.0161853 8.62158 -1442.83 71022.7 0 -2.05019 128.558 -993.397 2960.2 1.28204 22.4774 90.6578 -574.955 
-0.012824 7.33011 -1246.36 66050 0 -2.07488 132.216 -1085.67 3557.7 1.29067 22.5246 89.0638 -575.093 
-0.0117012 7.13268 -1281.65 67171.5 0 -2.10184 132.883 -1067.54 3356.5 1.32625 22.331 89.4951 -571.167 
-0.0168307 9.6437 -1566.53 78183.1 0 -2.06486 132.37 -1090.58 3572.78 1.26145 22.4507 91.298 -573.65 
